회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
비즈니스온커뮤니케이션,"마감일
상시",전자계약 솔루션_JAVA개발자 채용,SW/솔루션,• 5년 이상 경력자 (유관업무),"• JAVA 사용 가능하신 분
• 웹 기술에 익숙하신 분
• 원활한 커뮤니케이션이 가능하신 분","경력
경력 5~7년",Java,https://www.jumpit.co.kr/position/16591,"• 개발장비 지원
• 자기계발을 위한 지원(교육/도서)
• 성과에 비례하는 인센티브 제도
• 종합건강검진 지원
• 연차 / 반차 / 반반차 제도
• 유연근무제
• 생일자 복지
• 우수직원 스톡옵션 부여
• 장기근속자 포상제도"
클로봇,"마감일
상시",[연구소] 자율주행 개발자 (병특지원가능),SW/솔루션,"• 로보틱스, 컴퓨터 공학 또는 관련 학과의 학위 소지자
• 해당 분야 석사, 박사 학위 혹은 2년 이상의 개발 경력
• C++ 이용 개발 경험 보유
• SW 자료구조, 알고리즘 디자인에 대한 기본 지식 보유
• 팀원과의 원활한 소통 및 협업 능력 보유","• 실내/외 자율주행 알고리즘에 대한 이해
• Git을 이용한 버전 관리 경험 보유
• Linux, ROS 이용 개발 경험 보유","경력
경력 2~6년","C++
Linux
ROS
Git
SW",https://www.jumpit.co.kr/position/16935,"회사의 성장과 더불어 복지와 혜택도 성장하고 있습니다.
• 유연근무제&단축근무&재택근무 시행 : 매주 금요일 5시 퇴근&재택근무 
• 스스로 사용하는 휴가 - 워라벨 is the best
• 매월 1회 전직원 업무 문화 공유 : Town hall Meeting
• 함께하는 성장을 위한 스톡옵션/인센티브 지급
• 분기별 우수사원 선정&포상
• 중식&석식 및 팀 운영비 제공 
• 수평적 조직문화 - 영어 닉네임 사용 : Hi~ 에릭!
• 입사 시, 노트북 & 모니터 2대 지급 
• 명절 및 생일자상품권 지급 
• 채용 추천제도 - 채용장려금 지급
• 장기근속자 포상 휴가 및 휴가비 지급"
베스텔라랩,"마감일
2023-07-31","자율주행, 동적지도 전문가 및 개발자(Autonomous Vehicle, Dynamic Map Experts/Developers) (서울/경기/대구)",SW/솔루션,"• 개발 전공자(소프트웨어, 컴퓨터공학 등)
• 자율주행, 컴퓨터 및 수학, 통계 관련 전공자
• 자율주행차량(혹은 로봇)을 직접 다뤄보신 분 (홀로노믹/논홀로노믹 무관)
• ROS 등을 활용한 자율주행 제어 시스템 개발 가능자
• 기획한 알고리즘 코드화 및 개발(모르는 언어의 경우 pseudo code로 작성)","이런 인재를 찾습니다
• 슬랙(Slack), 노션(Notion), 지라(Jira), 피그마(Figma) 사용 경험이 있으신 분
• Challenging한 problems 들에 대하여 진취적인 분
• Data-driven, 논리적으로 사고하고 문제를 해결해나가는 분
• 팀워크를 중시하며 의사소통이 원활한 분
• 영어 자료, 논문, 전문자료 등을 통한 지식 습득이 가능하여 자유로운 리서치가 가능한 분

• 자율주행 관련 대회 참석 경험(수상의 경우 높은 가점 부여)
• Python, SAS, R, SQL 등 프로그램 가능자
• 빅데이터 플랫폼 구축에 이해도가 높거나 관심이 많으신 분
• 자율주행 혹은 동적지도 표준(ISO 26262, ISO/PAS 21448, ISO/TC204/WG3 등) 관련 이해도
• 자율주행 플랫폼 구축 경험
• V2I 통신, Fallback solution 관련 프로젝트 진행 경험
• 블록체인 시스템을 통한 스마트 컨트랙트 플랫폼 설계 경험
• 물류 자동화 관련 지식이 있으신 분
• 관련 학과 석/박사 및 자격증 소유자","경력
경력 2~15년","Python
Spring Framework
AWS
Git
iOS
ROS
R
SQL",https://www.jumpit.co.kr/position/10055,"• 커피와 스낵 무한 제공 !
• 도서 지원 !
• 개인 컴퓨터, 모니터 제공 !
• 근무지(서울/경기/대구) 선택 가능
　- 경기도 안양시 동안구 엘에스로116번길 118 안양2차 SKV1 926호
　- 경기도 성남시 분당구 판교로289번길 20, 스타트업캠퍼스 2동 5층
　- 서울특별시 마포구 백범로31길 21, 5층 530호(공덕동, 서울창업허브)
　- 대구광역시 동구 동대구로 465, 대구스케일업허브• 근무지(선택 가능)
　- 경기도 성남시 분당구 판교로289번길 20, 스타트업캠퍼스 2동 5층
　- 서울특별시 마포구 백범로31길 21, 5층 530호(공덕동, 서울창업허브)
　- 경기도 안양시 동안구 엘에스로116번길 118 안양2차 SKV1 926호"
덴티움,"마감일
상시",[SW] 3D뷰어 SW UI개발,SW/솔루션,"• C, C++ 개발언어 사용 경험자
• Qt 프레임워크 활용 어플리케이션 개발 경험자
• 컴퓨터 공학, 전자공학, SW학과 전공자","• C#(WPF) 개발언어 사용 경험자 우대
• OpenCV 등 2D 이미지 프로세싱 개발 경험자 우대","경력
신입~10년","c
c++
qt
opencv
c#
wpf",https://www.jumpit.co.kr/position/15259,"덴티움은 R&D연구에 지속적인 투자를 통해 자사만의 원천기술을 만들어 나가고 있습니다. 
수평적인 소통을 통해 본인 주도적으로 프로젝트를 이끌어 나갈 수 있는 업무환경이며, 연구비 지원을 아낌없이 할 수 있는 회사입니다. 
동종업계 대비 최고의 임금 경쟁력을 갖추고 있으며, 연봉 외 별도 보상체계를 구축하여 연구에 집중할 수 있는 환경을 제공합니다. 
 
• 주택지원비 - 사업장 인근 이주 시, 월세 자금을 일부 지원
• R&D 연구 포상금 지급 - 정기적인 연구실적 발표회(R&D Festival) 를 통해 별도 포상금 지급 (2회/년)
• 연구수당 지급 - 직급별 차등
• 하계휴가 부여 - Refresh를 위한 연차 외 별도 휴가 
• 성과급 지급 - 회사 경영실적에 따라 매년 정기적으로 연말성과급을 지급하였으며, 21년도에는 상반기 성과급 지급"
한국기능공사,"마감일
상시",비전 S/W 개발자 경력 채용,SW/솔루션,• 비전 관련 업무 경험자,"• 컴퓨터/시스템공학 전공자
• 이미지 프로세싱, 영상처리 개발 경험자
• Cognex 프로그램 사용 경험자","경력
경력 1~10년","c++
c#
.net
sw",https://www.jumpit.co.kr/position/15516,"• 중장기 근속자 포상(3 / 5 / 7 / 10 / 15 / 20년)
• 기숙사 제공(사외)
• 통근버스 제공(평택 시내 및 음성 금왕읍)
• 의료비 지원(건강검진 / 예방주사 등)
• 자녀 대학교 학자금 지원(근속연수에 따라 차등)
• 경조지원: 경조금/경조휴가, 조의금, 조화 지원"
에스디티,"마감일
상시",기업부설연구소 Linux & Yocto 개발,SW/솔루션,• 학력 : 학사 이상,"• Linux Device Driver 개발 가능
• Linux BSP 경험자
• Yocto Project 경험자","경력
경력 3~10년","linux
sw",https://www.jumpit.co.kr/position/14492,"• 주 40시간 유연 근무제
• 점심식사, 복리후생비, 경조사비 등 제공
• 무제한 스낵바
• 생일반차 제도
• 모션 데스크 및 최신장비 지원"
웨이즈원,"마감일
상시",[웨이즈원] 내비게이션 지도 및 소프트웨어 개발,SW/솔루션,"• 학력 : 대졸 이상(4년제)
• 필수역량 : C 혹은 딥러닝
• 경력 : 무관(신입 지원 가능)","• 전기/전자공학, 컴퓨터/시스템공학 또는 SW관련학과 졸업자
• 딥러닝 관련 전공자
• 정보처리기사 자격증 보유
• GIS 관련 프로젝트 경험자(Geospatial DBMS 활용 - Spatial Query 등)
• 해외 내비게이션 포맷 변환기 개발 및 GDF 파일 포맷 경험자","경력
신입~10년","C
SW
deeplearning",https://www.jumpit.co.kr/position/14471,"• 학위지원 프로그램 
• 자격증 취득 및 교육비 지원
• 성과(개인/회사)에 따른 인센티브 지급
• 장기근속자 포상
• 하계휴가 및 휴가비 지원
• 명절 상품권 지급"
메디트,"마감일
상시",응용프로그램 개발자 (신입/경력),SW/솔루션,"• 공학계열 혹은 자연계열 전문학사 이상 (졸업 예정 포함)
• C++을 사용한 프로그래밍 능력
• 공학적 문제 해결 능력
• 구두 및 문서를 통한 의사소통 능력","• OpenGL을 사용한 3D Application에 대한 개발 경험
• 상용 Desktop Application 개발 경험
• 애자일 개발 방법론에 따른 개발 경험","경력
신입~7년","C++
OpenGL",https://www.jumpit.co.kr/position/14579,"1. 근무 환경
• 유연근무제
• 수평적인 호칭 체계
• 최고 사양의 업무 장비/ 소프트웨어
• 웰컴키트 제공
• 무제한 간식 자판기
• 캐쥬얼 복장

2. 역량 향상과 즐거운 복지
• 해외 지사 파견
• 매월 개인 소장용 도서 지원
• 3년, 5년, 7년, 10년 이후 매 5년 근속 축하 상품권 및 휴가 제공

3. 건강과 행복
• 생일 반차 및 상품권 제공
• 명절 상품권 제공
• 다양한 경조사에 대한 지원
• 종합 건강 검진
• 임직원 상해 보험 가입
• 심리상담(EAP) 지원
*근무지에 따라 제공되는 베네핏은 상이할 수 있습니다."
인엘씨테크놀러지,"마감일
2023-07-31",LabView 개발자 경력 채용,SW/솔루션,"• LabVIEW 언어 활용
• 전자/정보통신/컴퓨터공학/물리학 전공자","• 광통신 또는 유무선 통신분야 근무 경험자
• 계측 및 제어 프로그램 개발 경험자","경력
경력 3~10년","TCP/IP
C
C#
C++
SW",https://www.jumpit.co.kr/position/15129,"• 생일(결혼기념일) 휴가 지원
결혼기념일(생일)을 축하하기 위해 경조금과 함께 유급휴가를 지원합니다.

• 경조사금 / 경조휴가 지원
경조사 발생시 경조금과 경조휴가를 지급합니다. 

• 명절귀향비 / 하계휴가비 지원
설날, 추석, 하계휴가 경조금을 지급합니다.

• 사내 피트니스실 / 샤워시설 완비
직원들의 건강관리를 위하여 사내 피트니스실 및 샤워시설을 갖추고 있습니다.

• 탁구대 완비
동료들과 탁구경기를 즐길 수 있는 탁구대를 갖추고 있습니다.

• 중식 / 석식 제공
맛있는 중식 및 석식을 제공합니다. 

• 청년내일채움공제 가입
조건 부합시 청년내일채움공제 가입이 가능합니다.

• 전문연구요원 병역특례 편입
조건 부합시 전문연구요원 병역특례가 가능합니다.

• 소득세 90% 감면제도
조건 부합시 소득세 90% 감면 신청이 가능합니다.

• 자유로운 휴가 사용
자유롭게 휴가를 사용할 수 있습니다.

• 자유로운 휴게공간
업무 시간 중 자유롭게 휴게공간을 이용할 수 있습니다.

• 자유로운 회식 참여
인엘씨테크놀러지는 회식 강요를 하지 않습니다.

• 자율복장
편한 복장으로 업무가 가능합니다."
피닉스다트,"마감일
상시",시스템 개발자,SW/솔루션,"• 리눅스가 익숙하신 분
• 쉘 스크립트에 익숙하신 분
• C 또는 c++ 언어에 부담이 없으신 분
• 리눅스 기반 C, C++ 시스템 프로그램 경험이 5년 이상 되신 분",-,"경력
경력 5~10년","c
c++
linux
sw",https://www.jumpit.co.kr/position/15182,"• 주5일 근무제
• 4대 보험, 퇴직금, 연차휴가 등 법정 복리후생
• 경조사 지원(경조금 및 경조휴가 지급)
• 가정의달 문화 활동 지원(20만원 상품권)
• 여름 휴가비 지급(30만원)
• 기념일 선물(기프티콘 지급)
• 장기근속 포상제도(근속 포상금 및 포상휴가 지급)
• 인재추천 포상금
• 명절선물 지급
• 희망도서 구입 지원
• 넓고 안락한 사내 휴게실 이용(무료 간식/원두커피 무한 제공)
• 휴게실 다트 무료 이용
• 당사 직영매장 이용 시 직원 할인
• 임직원 주택자금 대여"
슈어소프트테크,"마감일
상시",시스템프로그래머_정적분석팀,SW/솔루션,"• 코드정적분석 기술 경험 보유자
• 컴파일러 또는 프로그래밍 언어론 수강자
• C++/Python/Java/F#/C#
- 최소 하나의 언어를 불편함 없이 다룰 수 있는 역량 보유자
• 관련 기술 이해도 (아래 링크의 내용이 이해되는 정도)
- https://en.wikipedia.org/wiki/Abstract_interpretation","• 컴파일러 구현 기술이나 프로그램 분석기술과 관련된 연구활동 경험 보유
• F#, Ocaml, Haskell, Scala 등 함수형 프로그래밍 가능자
• 수리논리/기하학/도메인이론에 대한 관심이 많은 분
• 자격요건과 상관없이 이 분야의 기술에 특별한 매력을 느끼는 분","경력
경력 2~7년","SW
C
C++
python
java
f#
c#",https://www.jumpit.co.kr/position/4304,"• 유연근로제(시차제 근무)
• 복지포인트(My-Choice) 지급
• Refresh 휴가제도
• 슈어 문화의 날
• 아침식사/석식(야근 시) 제공
• 동호회 활동 지원
• 사외 교육 지원
• 종합검진 제공
• 명절 선물 지원
• 생일 선물 지원
• 슈퍼히어로 제도 운영
• 해피런치 ( 월 1회 2시간의 점심시간 )"
지나인스,"마감일
상시",IoT 혁신 제품 micom 펌웨어 개발자,SW/솔루션,"• BLE 개발경력 1년이상
• Micom(MCU) 개발경력 1년이상","• 스타트업 기업에서 일을 제대로 배우고 싶은 열정을 가지신 분 우대 
• 일을 제대로 배워서 본인의 사업을 하고 싶으신 분 우대","경력
경력 1~10년","C#
C++
FW
MCU
RF",https://www.jumpit.co.kr/position/14687,"• 외부 교육비 지원 100%
• 점심,저녁 다양한 식당에서 다양한 메뉴로 제공"
메디오피아테크,"마감일
상시",비대면 교육 시스템 개발 및 유지보수(JAVA 웹 개발자),SW/솔루션,• JAVA / JSP 웹 개발 3년 이상 경력자,"• 조직 적응력이 좋으신 분
• 자기 주도적으로 지속적인 역량 고도화를 추구하시는 분","경력
경력 3~10년","Java
JavaScript
JSP
Spring
MariaDB
Oracle
jQuery
Ajax
MySQL",https://www.jumpit.co.kr/position/3702,"• 자유복장, 자유로운 연차사용 편하게 일할 수 있는 최선의 환경 제공
• 성과연동인센티브, Cheer-up Program 등 직원과 성과를 공유하고 함께 성장합니다. 
• 장기근속자 포상(포상금,포상휴가), 건강검진비 지원 등 장기근속자 우대 
• 직원 휴게실(카페테리아)및 음료(원두커피, 차) 제공
• 자기개발비 지원, 직무능력향상교육비, 도서구입비 지원등을 통해 자기개발 및 직무능력향상 기회 제공 
• 연차(반일단위), 선택적근로시간제 운영, 경조(포상)휴가제, 샌드위치데이 휴무, 명절선물, 산전후휴가,출산휴가 등 법정휴가
• 콘도 회원권운영, 다양한 사내동호회 활동지원"
